This file was produced by the Exoplanet Follow-up Observing Program website (exofop.ipac.caltech.edu) on Thu Jan 09 13:58:15 2025
Filter Values: disposition contains CP

"TIC ID","TOI","CTOI","Master priority","SG1A priority","SG1B priority","SG2 priority","SG3 priority","SG4 priority","SG5 priority","ESM","TSM","Predicted Mass (M_Earth)","Time Series Observations","Spectroscopy Observations","Imaging Observations","TESS Disposition","TFOPWG Disposition","TESS mag","TESS mag error","Pipeline Signal ID","Source","Detection","RA (deg)","Dec (deg)","PM RA (mas/yr)","PM RA error","PM Dec (mas/yr)","PM Dec error","Transit Epoch (BJD)","Transit Epoch error","Period (days)","Period error","Duration (hours)","Duration error","Depth (mmag)","Depth (mmag) error","Depth (ppm)","Depth (ppm) error","Planet Radius (R_Earth)","Planet Radius error","Planet Insolation (Earth flux)","Planet Eq Temp (K)","Planet SNR","Stellar Distance (pc)","Stellar Distance error","Stellar Teff (K)","Stellar Teff error","Stellar log(g) (cm/s2)","Stellar log(g) error","Stellar Radius (R_Sun)","Stellar Radius error","Stellar Metallicity","Stellar Metallicity error","Stellar Mass (M_Sun)","Stellar Mass error","Sectors","Comments","Date TOI Alerted (by TESS Project)","Date TOI Updated (by TESS Project)","Date Modified (by ExoFOP-TESS)"
"27491137","2076.01","","1","4","4","1","4","4","4","6.1","102.2","6.41","23","16","6","CP","CP","8.3745","0.006","1","spoc-s14-s50-b0A-CP","SPOC","217.392016","39.790399","-118.228","0.036","-6.973","0.048","2459675.695029","0.0017822","10.356359551487","0.000020792342","3.4814933125098","0.15268509","1.003621","0.0719","923.94212699673","66.21998","2.4103205639147","0.35092917","48.11910139066","671.73677774518","12.489726","41.9091","0.0527","5149.6","81.7","4.6","0.09","0.77214801311493","0.0454673","","","0.87","0.108032","16,23,50","TOI-2076 b","2020-07-15","2022-11-09","2022-12-14"
"27491137","2076.02","","1","4","1","3","4","4","4","3","99.1","10.26","23","16","6","CP","CP","8.3745","0.006","2","qlp-s50-tois","SPOC","217.392016","39.790399","-118.228","0.036","-6.973","0.048","2459675.93251","0.0014855","35.1257472","0.0000992","2.839","0.372","2.245451","0.001238","2066","1.14053","3.17021","0.207547","3.78846","388","32","41.9091","0.0527","5149.6","81.7","4.6","0.09","0.77","0.05","","","0.87","0.108032","16,23,50","TOI-2076 d / TOI 2076.02; period updated to ~35 days with qlp-s50-tois","2020-07-15","2022-09-07","2023-03-03"
"27491137","2076.03","","1","4","1","5","4","5","5","7.7","147.9","13.85","23","16","6","CP","CP","8.3745","0.006","3","qlp-s50-tois","SPOC/QLP","217.392016","39.790399","-118.228","0.036","-6.973","0.048","2459673.364369","0.0013713","21.0153047","0.0000572","4.315","0.518","2.251979","0.001341","2072","1.23514","3.78219","0.24189","28.033","641","47","41.9091","0.0527","5149.6","81.7","4.6","0.09","0.77","0.05","","","0.87","0.108032","16,23,50","TOI-2076 c / TOI-2076.03","2023-02-23","2023-02-23","2023-03-03"
"321669174","2081.01","","2","4","4","2","4","4","4","1.2","31.8","4.46","10","5","4","CP","CP","11.642","0.007","1","spoc-s14-s60-b0A-CP","SPOC","264.302263","53.025567","-111.988","0.042","-31.78","0.042","2459757.444606","0.0034541","10.505436171361","0.000021476137","2.4850400896275","0.22968265","1.434773","0.072613","1320.6016253026","66.876884","1.9479290186932","0.3443212","8.2567001446209","432.33597774264","18.799452","62.3446","0.08335","3742","157","4.72382","0.00862431","0.51554697751999","0.0153071","","","0.513208","0.0202823","14,17,20,21,24,25,26,40,41,47,50,52,53,54,57,58,60","TOI-2081 b","2020-07-15","2023-06-13","2023-06-16"
"235678745","2095.01","","2","5","5","2","4","4","4","0.4","3.8","2.24","6","1","4","CP","CP","11.0788","0.007","1","spoc-s14-s60-b0A-PC","SPOC","285.636524","75.418514","203.44","0.048","-21.318","0.047","2458692.799727","0.0019188011","17.664866001981","0.00004796889","2.7644951091684","0.3830053","0.799823","0.055152","736.39251221959","50.7959","1.298485868981","0.4881291","3.5982457412116","351.27112739427","13.924033","41.9176","0.05","3746","157","4.76979","0.00647892","0.46320500969887","0.0135918","","","0.460544","0.0201518","14,15,16,17,18,19,20,21,22,23,24,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59,60","TOI-2095 b/.01","2020-07-15","2024-09-17","2024-10-01"
"235678745","2095.02","","2","5","5","2","4","4","4","0.2","3.7","2.69","6","1","4","CP","CP","11.0788","0.007","2","spoc-s14-s60-b0A-PC","SPOC","285.636524","75.418514","203.44","0.048","-21.318","0.047","2458704.29023","0.002405142","28.172250065795","0.00008852639","3.3983448497212","0.40800947","1.032554","0.062069","950.56536228892","57.165684","1.4475246141918","0.5186841","1.9311198902189","300.65751169284","15.934014","41.9176","0.05","3746","157","4.76979","0.00647892","0.46320500969887","0.0135918","","","0.460544","0.0201518","14,15,16,17,18,19,20,21,22,23,24,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59,60","TOI-2095 c/.02","2020-07-15","2024-09-17","2024-10-01"
"392476080","2109.01","","3","4","4","3","4","4","4","219.7","202.3","317","26","85","6","CP","CP","9.78569","0.006","1","qlp-s25-ffi","QLP","253.186297","16.579915","-8.449","0.043","-9.257","0.051","2458984.38888","0.00042","0.67249","0.00002","1.801","0.125","8.600432","0.002192","7890","2.01878","15.7288","0.739851","14429","3053","133","262.041","2.7255","6647","135.1","4.12","0.09","1.7","0.07","","","1.399","0.232463","25","large; secondary; artifact TIC 392476079 close by","2020-07-28","2022-04-05","2023-05-11"
"236387002","2119.01","","3","5","5","3","4","4","5","124.7","683.2","98.43","4","7","2","CP","CP","10.3978","0.007","1","qlp-s78-ffi","SPOC","244.429882","26.304211","-29.295","0.062","6.824","0.073","2460442.055186","0.0002167","7.2008611","0.0000019","2.03","0.121","55.762991","6.003851","50063","5514.49","12.0629","0.774635","9.67439","491","159","31.4006","0.0429","3606","157","4.74","0.01","0.5","0.01","","","0.496373","0.020288","24,25,51,52,78","confirmed brown dwarf TOI-2119 b","2020-07-29","2024-08-15","2024-08-16"
"75878355","2134.01","","1","4","4","1","4","4","4","17","204.9","10.47","32","6","8","CP","PC","7.7945","0.006","1","qlp-s80-ffi","SPOC","271.935501","39.072927","54.371","0.052","-283.05","0.051","2460496.590963","0.0004409","9.2292078","0.0000056","2.817","0.313","1.745094","0.022146","1606","20.3972","3.21883","0.268606","37.6631","690","111","22.6202","0.01595","4406","123.336","4.50428","0.0980128","0.77","0.06","","","0.69","0.0790972","26,40,52,53,54,74,79,80","TOI-2134 b","2020-08-07","2024-09-24","2024-10-01"
"287256467","2141.01","","1","5","5","1","4","4","4","3.5","63.2","8.59","1","6","4","CP","CP","8.8975","0.006","1","qlp-s79-ffi","SPOC","258.762346","18.340345","52.121","0.056","-98.334","0.073","2460453.432236","0.0025581","18.2616878","0.0000545","3.434","0.968","1.054762","0.060733","971","55.936","2.85973","0.178756","57.4643","767","23","77.682","0.22505","5674","123.907","4.49483","0.0781668","0.94","0.05","","","1.01","0.129756","25,26,52,79","TOI-2141 b","2020-08-07","2024-08-29","2024-08-31"
"88992642","2145.01","","3","4","4","3","4","4","4","35.6","105.4","101.72","4","26","6","CP","CP","8.55942","0.006","1","qlp-s52-tois","SPOC","263.758075","40.695043","-6.512","0.035","-3.281","0.04","2460470.361827","0.0013012","10.2611329","0.000014","7.369","0.174","2.064861","0.000142","1900","0.130946","12.2521","0.562841","515.939","1327","65","224.731","1.097","6202","129.8","3.63","0.08","2.78","0.13","","","1.191","0.175148","25,26,40,52,53,79","TOI-2145 b","2020-08-07","2024-08-25","2024-08-31"
"395393265","2152.01","","3","4","4","3","4","4","4","67.4","64.8","317","8","16","4","CP","CP","10.7053","0.006","1","spoc-s58-b0A","QLP","26.338972","77.790123","27.643","0.04","-11.634","0.048","2459883.441847","0.00062917935","3.3772835406158","0.00014720649","3.6434513884868","0.044961117","7.863619","0.114823","7216.4961356606","105.75039","15.305836074362","0.7087468","2195.7879327841","1745.8918919117","47.815075","303.006","3.0795","6688","148.6","4.11","0.09","1.7323499917984","0.0773467","","","1.416","0.240633","26,58","TOI 2152 b (confirmed in Rodriguez et al 2022)","2020-08-10","2023-02-21","2023-02-25"
"428787891","2154.01","","3","4","4","3","4","4","4","90.4","111.8","317","8","11","1","CP","CP","10.6611","0.009","1","spoc-s14-s60-b0A-CP","QLP","71.028148","84.364265","-10.783","0.036","15.218","0.043","2459768.102761","0.000245","3.8240826431921","0.0000026250875","2.5172521495129","0.015033378","11.017423","0.07744","10096.109863326","71.32192","16.054702377837","0.7449469","1005.8946258799","1436.3420386764","184.49054","296.46","2.1585","6243","133.5","4.24","0.08","1.3871899843216","0.0639749","","","1.21","0.172195","19,20,25,26,40,52,53,59,60","TOI-2154 b","2020-08-10","2023-06-13","2023-06-16"
"298663873","2180.01","TIC 298663873.01","3","5","5","3","4","4","4","2.5","70.5","88.84","32","21","4","CP","CP","8.56854","0.006","1","spoc-s14-s60-b0A-CP","CTOI","277.94363","56.650679","-10.536","0.043","-40.204","0.037","2459611.445537","0.0032706158","260.17400608713","0.00047550403","24.052709458996","0.09086212","5.167308","0.034364","4747.9595919995","31.649464","11.319242344301","0.57834905","3.9769163594439","360.16902803968","86.9722","116.685","0.2665","5739","129.5","4.03","0.07","1.6276199817657","0.0825628","","","1.025","0.124682","14,15,16,18,19,20,21,22,23,24,25,26,40,41,48,49,50,51,52,53,54,55,56,57,58,59,60","CTOI from Planet Hunters; now confirmed with period of P=260.79 d in Dalba et al. 2022; updated with 1/3 of max period between two TESS transits (~260.15 days) in spoc multisector","2020-08-10","2023-06-13","2023-06-16"
"176956893","2184.01","TIC 176956893.01","3","5","5","3","4","4","4","6.6","19","64.42","7","5","3","CP","CP","11.4057","0.006","1","qlp-s39-tois","SPOC","100.833125","-66.947656","2.327","0.042","4.494","0.044","2460072.630222","0.007223752","6.9067783","0.0000279","6.211","0.774","0.977603","0.000278","900","0.256386","9.36468","0.532394","821.834","1491","39","788.317","13.197","5731.8","64.7","3.65","0.2","3.15","0.17","0.124314","0.1","1.02","0.120309","1,2,4,5,6,7,8,9,10,11,12,27,28,29,31,32,34,35,36,37,61,62,64,65","TOI-2184 b","2020-09-18","2023-08-10","2023-08-10"
"271478281","2194.01","","1","5","5","1","4","4","4","3.6","102.8","3.55","4","6","1","CP","CP","7.4259","0.006","1","qlp-s67-ffi","SPOC","299.156339","-31.335181","409.398","0.132","31.715","0.059","2460141.982191","0.0018054","15.3419095","0.0000454","2.736","0.665","0.741811","0.044707","683","41.1762","1.7005","0.139896","14.2526","541","19","19.5711","0.03765","4669","121.9","4.63","0.09","0.69","0.05","","","0.74","0.0854481","27,67","TOI-2194 b","2020-09-18","2023-10-16","2023-12-03"
"358107516","2202.01","","1","4","1","3","4","4","4","19.9","105.4","89.59","39","1","3","CP","CP","12.173","0.006","1","spoc-s01-s65-b0A-CP","SPOC","51.228421","-73.957546","-10.809","0.04","6.495","0.037","2459041.912359","0.00039232985","11.912494186536","0.000009208013","3.7520868991722","0.047016714","21.164298","0.215945","19304.277801447","198.8726","11.375405677025","0.7072209","42.725426132163","652.06569141438","90.05328","235.933","1.046","5064","125.418","4.53576","0.0851766","0.82388299703598","0.049985","","","0.85","0.105174","27,28,29,36,39,62,63","TOI-2202 b / TOI 2202.01","2020-09-18","2024-02-14","2024-02-17"
"198485881","2257.01","","1","4","1","2","4","4","4","0.1","30.1","5.59","5","0","4","CP","CP","12.9672","0.007","1","spoc-s14-s50-b0A-CP","SPOC","194.739614","77.661716","-35.993","0.063","31.425","0.046","2459606.202888","0.007824","35.189644437525","0.00022399145","3.3254028755404","0.40169063","4.924035","0.380738","4524.9353924919","350.61157","2.2253695922175","0.38694382","0.67031315139408","230.7752258293","12.875071","57.7911","0.1051","3446","157","4.89707","0.00280431","0.32693201303482","0.00965778","","","0.30755","0.0201328","14,20,21,26,40,41,47,48","TOI-2257 b / TOI-2257.01 (confirmed by Schanche et al. 2021)","2020-09-23","2022-11-09","2022-12-14"
"232568235","2260.01","","1","5","5","1","4","4","4","10.8","86.2","3.75","2","2","9","CP","CP","9.75874","0.006","1","qlp-s77-ffi","SPOC","247.667","49.046789","-25.3","0.047","61.392","0.064","2460423.375669","0.0018497","0.3524597","5e-7","0.578","0.122","0.3312","0.052653","305","48.494","1.76224","0.164694","1844.98","1825","18","101.251","0.2835","5432","126.1","4.51","0.08","0.9","0.05","","","0.947","0.122263","23,24,25,50,52,77","TOI-2260 b","2020-09-23","2024-07-25","2024-08-16"
"329148988","2285.01","","2","5","5","2","4","4","4","0.2","25.8","3.12","1","3","2","CP","CP","11.3078","0.007","1","spoc-s14-s60-b0A-CP","SPOC","332.563264","58.706093","21.263","0.054","-20.874","0.044","2458747.184629","0.004705676","27.267201584602","0.00020429646","2.4164838811884","1.4647499","1.254019","0.247385","1154.327888454","227.82411","1.5781135858036","2.7466471","1.6051398018565","287.07671337846","7.194226","42.409","0.047","3546","157","4.77262","0.00660534","0.46001398563385","0.0137236","","","0.457187","0.0203197","16,17,24,56,57","TOI-2285 b","2020-09-30","2024-09-17","2024-10-01"
"349488688","2319.01","TIC 349488688.01","1","4","1","1","4","4","4","","","16.36","5","3","2","CP","CP","8.40302","0.006","1","spoc-s14-s55-b0A-CP","CTOI","253.784885","20.491524","14.755","0.032","44.689","0.037","2459002.765265","0.0030180693","","","6.112005814305","0.38087797","0.929336","0.068216","855.58360359149","62.826878","4.1844082559544","0.8714301","0.9694478733368","253.0759437945","20.599634","107.898","0.317","6329","134.955","4.24509","0.0925756","1.3961900472641","0.0640704","","","1.25","0.195795","25,52","CTOI from Planet Hunters; one transit of HD 152843 c","2020-10-05","2023-03-23","2023-03-24"
"349488688","2319.02","TIC 349488688.02","5","5","5","5","5","5","5","5.1","58.9","10.42","5","3","2","CP","KP","8.40302","0.006","2","spoc-s14-s55-b0A-CP","SPOC","253.784885","20.491524","14.755","0.032","44.689","0.037","2458994.287456","0.0028117117","11.620754399669","0.0000701485","5.6290583658816","0.38661385","0.527806","0.041442","486.00903746598","38.16921","3.2075540092333","0.6054279","239.28149504269","1003.1064615553","11.243392","107.898","0.317","6329","134.955","4.24509","0.0925756","1.3961900472641","0.0640704","","","1.25","0.195795","25,52","HD 152843 b","2023-08-15","2023-08-15","2023-08-18"
"230001847","2337.01","TIC 230001847.01","3","5","5","3","4","4","4","21","34.1","92.16","14","10","5","CP","CP","11.2347","0.007","1","spoc-s14-s60-b0A-CP","CTOI","290.619895","60.853904","-10.335","0.039","9.837","0.042","2459769.981102","0.0056382823","2.9942630371248","0.000014643601","6.9172308982694","0.13520494","1.217412","0.025757","1120.6492356641","23.722471","11.56559793779","0.41685495","619.58090373373","1272.4603410828","31.459772","536.046","5.9135","4784","122","","","3.2285900115967","","","","","","14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,54,55,56,57,58,60","CP TOI-2337 b (Grunblatt+2022); CTOI from Samuel Grunblatt","2020-10-23","2023-06-13","2023-06-16"
"212957629","2406.01","","1","4","4","1","4","4","4","5","108.6","7.88","7","1","5","CP","CP","14.3109","0.007","1","spoc-s01-s72-b0A-CP","SPOC","8.806054","-3.372083","225.752","0.203","-336.273","0.115","2459115.976073","0.0006473262","3.0766834684473","0.00000566807","1.249175142981","0.1639777","20.659887","1.054017","18848.560739523","970.3149","2.7226179538608","0.2974233","6.6976165626582","410.29839653303","18.487597","55.419","0.2524","3163","157","5.0701","0.0262291","0.19660000503063","0.00604985","","","0.165654","0.0201034","30,42,43,70","TOI-2406 b","2020-11-24","2024-11-15","2024-12-13"
"97568467","2497.01","TIC 97568467.01","3","5","5","3","4","4","4","25.9","90.2","94.85","0","20","4","CP","CP","9.14112","0.006","1","spoc-s01-s72-b0A-CP","SPOC","90.062588","11.884058","12.502","0.076","-27.31","0.064","2459205.098381","0.00086040224","10.655694026032","0.000014593316","7.8236321694328","0.116245225","2.286423","0.044782","2103.6578759246","41.244534","11.76308569741","0.6012716","997.80853098859","1433.4467118192","45.151714","285.289","3.5215","6715","167.725","3.79727","0.0931728","2.4989700317383","0.110292","","","1.428","0.252356","6,33,45,72","TOI-2497 b","2021-02-19","2024-06-06","2024-08-16"
"263179590","2498.01","","3","5","5","3","4","4","4","8.6","47.8","20.48","13","4","4","CP","CP","10.844","0.006","1","spoc-s01-s72-b0A-CP","SPOC","95.41622","11.251648","-0.313","0.09","-20.1","0.076","2459204.417815","0.0014825828","3.7382381063754","0.0000148493955","2.9752079755452","0.48068726","1.430272","0.097404","1316.4622756551","89.708","4.7741230249389","1.8493468","790.47592685959","1352.3587386433","13.466908","275.265","4.143","5938","127.484","4.25146","0.0796586","1.2906800508499","0.0619598","","","1.084","0.142188","33,71","TOI-2498 b","2021-02-19","2024-06-06","2024-08-16"
"169249234","2524.01","TIC 169249234.01","3","5","5","3","4","4","4","26.5","87.6","114.36","1","3","5","CP","CP","12.1772","0.007","1","spoc-s01-s72-b0A-CP","CTOI","160.886843","-1.912698","9.97","0.073","4.849","0.071","2459527.431854","0.0005832829","7.1858029199842","0.000012161933","4.2542613179553","0.07542505","12.22062","0.163433","11192.499524711","150.5162","13.1612","0.731181","210.609","1061","76.88544","438.842","8.0285","5758.3","135.6","4.3","0.08","1.19","0.06","0.13","0.019","1.03","0.121133","45,46,62,72","TOI-2524 b; CTOI from Rafael Brahm","2021-03-02","2024-06-06","2024-06-06"
"149601126","2525.01","TIC 149601126.01","3","4","3","3","4","4","4","4.6","40.1","68.66","22","0","0","CP","CP","13.4006","0.006","1","spoc-s01-s39-b0A-PC","CTOI","86.850974","-60.521308","21.759","0.026","23.299","0.029","2459174.013303","0.0069103","23.341853568656","0.00088368065","6.4129372585434","0.46666077","7.051473","0.522683","6473.6021509686","481.2927","9.7267128869659","7.509336","16.364250464924","512.97214030952","20.780209","395.398","2.241","4944","122","4.51","","0.82428401708603","","","","0.81","","1,3,4,5,6,7,8,9,10,11,13,27,28,30,31,32,33,34,35,36,37,38,39,61,62,64,65","CTOI from Planet Hunters; TOI-2525 b/.01","2021-03-02","2024-09-17","2024-09-18"
"149601126","2525.02","TIC 149601126.02","3","4","3","3","4","4","4","2.1","34","76.52","22","0","0","CP","CP","13.4006","0.006","2","spoc-s01-s65-b0A-PC","CTOI","86.850974","-60.521308","21.759","0.026","23.299","0.029","2459074.030906","0.0022709044","49.244559876568","0.00018085502","6.5807145439979","0.20122325","17.078114","0.466645","15606.461486652","429.70343","10.367091898055","0.3454167","6.0478204795207","399.96268242236","33.65235","395.398","2.241","4944","122","4.51","","0.82428401708603","","","","0.81","","27,28,30,31,32,33,34,35,36,37,38,39,61,62,64,65","CTOI from Planet Hunters; TOI-2525 c/.02","2021-03-02","2024-10-03","2024-10-04"
"270604417","2543.01","","3","5","5","3","4","4","4","18.6","64.7","82.16","1","3","4","CP","CP","10.8165","0.006","1","spoc-s01-s65-b0A-CP","SPOC","136.596917","3.56767","-7.573","0.316","-5.71","0.253","2459233.347042","0.0014335194","7.5427508863843","0.000020640791","6.4481913890686","0.15075016","3.369166","0.066504","3098.3066655453","61.250607","10.809975938775","1.0319434","741.79626076624","1331.0393949002","45.81989","426.798","33.976","6349.8","40.8","4.11","0.02","1.866189956665","0.170126","-0.446295","0.00748358","1.219","0.173548","8,34,61","TFOP CP/ Retired as brown dwarf	","2021-03-11","2024-01-30","2024-02-02"
"258920431","2567.01","TIC 258920431.01","3","5","5","3","4","4","4","16.5","49.3","80.77","1","10","2","CP","CP","11.7489","0.008","1","spoc-s14-s60-b0A-PC","CTOI","288.465668","66.347938","-17.074","0.042","9.036","0.042","2459390.75286","0.0007444046","5.9839451","0.0000082","5.3886513041006","0.069882356","4.162471","0.046912","3826.4375501277","43.206295","10.701659152139","0.6056152","632.2914998706","1278.9368045397","66.49358","504.775","5.167","5609","130.3","3.96","0.08","1.717610001564","0.0898895","","","0.99","0.124385","14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59,60","CTOI from Olmschenk (2021); TOI-2567 b","2021-03-18","2024-11-14","2024-12-13"
"239816546","2570.01","TIC 239816546.01","3","5","5","3","4","4","4","63.6","155.6","128.6","4","9","5","CP","CP","11.9775","0.006","1","spoc-s01-s72-b0A-CP","CTOI","87.18804","32.084043","-6.393","0.073","-15.861","0.06","2459500.741002","0.00019598311","2.9887654417561","0.0000015304876","2.9847246630911","0.028690066","16.954026","0.107736","15493.949040663","99.22328","14.069982834415","0.7781713","690.15553726205","1307.2435081037","165.2702","361.857","6.2435","5639","144.5","4.34","0.08","1.1214100122452","0.061206","","","1","0.124689","19,43,44,45,59,71,72","TOI-2570 b; CTOI from Olmschenk (2021)","2021-03-18","2024-11-15","2024-12-13"
"157698565","2589.01","TIC 157698565.01","3","5","5","3","4","4","4","7.5","88","94.44","4","5","1","CP","CP","10.7211","0.006","1","qlp-s34-ffi","QLP","107.48815","-37.230948","-18.983","0.035","8.322","0.038","2459973.640012","0.0032195433","61.6277","0.0001314","6.401","0.277","9.682209","0.001756","8878","1.61719","11.7392","0.566858","21.7464","601","22","200.273","0.829","5581","229.7","4.16","0.37","1.07","0.05","","","1.08","0.146865","7,33,34,61","TOI-2589 b","2021-03-29","2023-07-12","2023-08-10"
"162802770","2641.01","","3","5","5","3","4","4","4","26","99","68.76","2","6","1","CP","CP","11.1897","0.006","1","spoc-s01-s65-b0A-CP","SPOC","171.130372","-42.732139","-32.534","0.038","-9.823","0.032","2459283.404103","0.00083433517","4.8809639615805","0.000009857592","1.6120362043487","0.100244656","3.682054","0.278171","3385.5526856412","256.1717","9.735489660769","3.3246431","626.12745464344","1275.8083387328","26.88035","344.045","3.3105","6309","130.575","4.32298","0.0841433","1.2713199853897","0.0568342","","","1.24","0.18442","36,37,63","TOI-2641 b","2021-04-29","2024-02-14","2024-02-17"
"348835438","2669.01","TIC 348835438.01","3","5","5","3","4","4","4","14.4","28.4","71.2","5","8","3","CP","CP","9.9917","0.007","1","qlp-s61-ffi","QLP","134.722645","-13.312579","18.681","0.062","-11.117","0.06","2459985.604157","0.0055852","6.203496","0.000039","5.715","1.142","0.879803","0.043907","810","40.4389","9.93735","","375.554","1226","18","393.443","6.3565","4859","122","","","3.98","","","","","","8,35,61","TOI-2669 b","2021-05-06","2023-03-10","2023-03-24"
"464300749","3362.01","","3","5","5","3","4","4","4","16.2","71","98.64","10","0","5","CP","CP","10.3823","0.006","1","qlp-s63-ffi","QLP","155.984143","-56.843117","-24.125","0.05","7.716","0.046","2460031.240934","0.0023043","18.0953159","0.0000448","2.627","0.709","3.453786","0.3053","3176","281.152","12.0619","0.700945","37.2117","688","15","366.987","4.2115","6509.8","102.5","3.99","0.63","1.8","0.08","","","1.38","0.244044","9,10,36,37,63","TOI-3362 b","2021-06-15","2023-05-10","2023-06-16"
"280655495","3364.01","","3","5","5","3","4","4","4","41.9","124","103.65","2","0","1","CP","CP","10.8137","0.006","1","spoc-s01-s65-b0A-PC","QLP","144.537771","-49.335223","-26.538","0.056","14.007","0.055","2459990.15956","0.00093142106","5.8769437839857","0.00018509121","4.5933802753927","0.08233189","7.811442","0.122742","7168.7849255588","113.04359","12.392500817174","0.67776626","511.31761906235","1212.809078058","59.47619","277.899","2.483","5805","133.1","4.13","0.08","1.4484000205994","0.0721859","","","1.04","0.12862","9,35,36,62,63","TOI-3364 b","2021-06-15","2024-01-16","2024-01-27"
"17865622","3540.01","","3","5","5","3","4","4","4","76.1","212.5","100.58","2","10","5","CP","CP","10.9541","0.007","1","spoc-s56-b0A","FAINT","328.911371","28.1795","8.41","0.861","2.65","0.859","2459826.736428","0.00060953526","3.1198403898987","0.00012818676","1.7646722903353","0.03779436","8.739208","0.307411","8016.8009530553","283.0963","12.175799974975","1.3005697","728.1777182852","1324.8877847635","52.71582","","","6011.2","41.8","","","1.1347600221634","0.105497","0.201","0.04","","","15,56","TOI-3540 A b; found in faint-star QLP search","2021-06-23","2024-09-06","2024-09-06"
"455784423","3629.01","","3","5","5","3","4","4","4","29","117.3","50.98","6","2","0","CP","CP","12.7882","0.007","1","qlp-s57-tois","FAINT","359.793385","39.314256","185.747","0.044","1.023","0.03","2459878.618825","0.0009721","3.9365629","0.0000061","2.19","0.384","16.917689","0.89256","15461","821.74","8.09927","0.333912","41.2897","706","32","130.091","0.5465","3689","157","4.64","0.01","0.61","0.02","","","0.600047","0.0202578","17,57","found in faint-star QLP search; TOI-3629 b","2021-06-23","2024-08-22","2024-08-22"
"240823272","3693.01","","3","5","5","3","4","4","4","47.2","201.3","110.71","2","13","1","CP","CP","11.419","0.006","1","qlp-s18-faintsearch","FAINT","15.654394","51.303892","-6.931","0.064","-21.334","0.071","2459888.212325","0.0004959978","9.0881638","0.0003139","3.402","0.092","27.109911","0.003698","24660","3.40598","12.8974","0.762001","57.0645","765","78","176.436","1.216","5211","134.1","4.58","0.08","0.8","0.05","","","0.887","0.113155","17,18,58","found in faint-star QLP search; TOI-3693 b","2021-06-23","2024-08-22","2024-08-22"
"155867025","3714.01","","3","5","5","3","4","4","4","99.9","253","92.76","5","2","0","CP","CP","13.1751","0.007","1","spoc-s59-b0A","FAINT","69.552342","39.458003","19.7","0.087","-70.764","0.049","2459911.46982","0.0004218115","2.1547472219598","0.00006124756","1.6582238091276","0.028715586","55.179305","0.620486","49552.182343736","571.32574","11.610248607622","0.36717308","53.532199850355","689.87994842305","96.48067","112.71","0.5825","3538","157","4.73","0.01","0.50843000411987","0.0150691","","","0.506325","0.0202631","19,59","found in faint-star QLP search; TOI-3714 b","2021-06-23","2024-09-09","2024-09-10"
"445751830","3757.01","","3","5","5","3","4","4","4","59.3","159.2","104.29","7","0","0","CP","CP","13.1858","0.007","1","spoc-s59-b0A","FAINT","91.003642","55.019979","-9.036","0.057","-43.154","0.052","2459911.667339","0.0006712113","3.4391954254631","0.00015717234","1.6681096478181","0.04471736","36.337718","0.78512","32914.408735838","722.86084","12.437730886341","0.4391133","58.432215663281","705.15215611998","42.049465","181.139","1.1865","3902","157","4.62","0.01","0.6372230052948","0.0189888","","","0.617459","0.0203105","19,59","found in faint-star QLP search; TOI-3757 b","2021-06-23","2024-09-06","2024-09-07"
"95660472","3819.01","","3","5","5","3","4","4","4","32.2","82.6","111.35","5","8","1","CP","CP","11.9824","0.009","1","spoc-s01-s72-b0A-CP","FAINT","121.863257","29.388645","-6.039","0.069","-22.792","0.051","2459502.744728","0.0004311955","3.2442989759921","0.000004410558","2.6887498133144","0.051892232","6.197671","0.09094","5692.0048308766","83.75496","12.927305652834","0.68552405","1427.7989563533","1567.7850348448","59.23447","558.141","12.759","5999","132.1","4.1","0.08","1.558590054512","0.0800503","","","1.11","0.141519","20,44,45,46,47,71,72","TOI-3819 b; found in faint-star QLP search","2021-06-23","2024-08-22","2024-08-22"
"352682207","4010.01","","3","5","5","3","4","4","4","16.7","83.5","35.64","20","2","4","CP","CP","11.5163","0.006","1","spoc-s01-s60-b0A-PC","FAINT","20.21482","66.072201","38.616","0.038","-20.377","0.045","2459720.20187","0.0014042589","5.4146234927772","0.00005508056","2.9417260920654","0.1140096","5.423831","0.174172","4983.0756289233","160.40565","6.6139475868389","0.5147521","126.23424887255","872","25.607063","177.504","0.988","4888","137.7","4.45","0.09","0.88021302223206","0.0571608","","","0.799","0.0969893","24,25,52,58","found in faint-star QLP search; TOI-4010 c/.01","2021-06-23","2024-09-06","2024-10-01"
